hhid,member,panelid,weight,stratum,psu,block,domain,quarter,week,region,area,zone,psu_centroid_lat,psu_centroid_long,q1_02,q1_03,q1_04,q1_05,q1_06,q1_07,q1_08,q1_09,q1_10,q1_11,q1_12,q1_13,q1_14,q1_15,q1_16,q2_01,q2_02,q2_03,q2_04,q2_05,q2_06,q2_07,q2_08,q2_09,q2_10,q2_11,q2_12,q2_13,q2_14,q2_15,q2_16,q2_17,q2_18,q2_19,q2_20,q3_01,q3_02,q3_03,q3_04,q3_05,q3_06,q3_07_1,q3_07_2,q3_07_3,q3_07_4,q3_07_5,q3_07_6,q3_07_7,q3_08,q3_09,q3_10,q3_11,q3_12,q3_13,q3_14,q3_15,q3_15b,q3_16,q3_17,q3_18,q3_19,q3_20,q3_21,q3_22,q3_23,q3_24,q3_25,q3_26,q3_27,q3_28,q3_29,q3_30,q3_31,isic_code,q3_32,q3_33,isco_code,q3_34,q3_35,q3_36,q3_37,q3_38,q3_39,q3_40,q3_41,q4_01,q4_02,q4_03,q4_04,q4_05,q4_06,q4_07,q4_08,q4_09,q5_01,q5_02,q5_03a,q5_03b,q5_04,q5_05,q5_06,q5_07,q6_01,q6_01b,q6_02a,q6_02b,q6_02c,q6_02d,q6_02e,q6_02f,q6_03a,q6_03b,q6_03c,q6_03d,q6_03e,q6_03f,q6_03g,q6_03h,q6_03i,q6_04a,q6_04b,q6_04c,q6_04d,q6_04e,q6_04f,q6_05a,q6_05b,q6_05c,q6_05d,q6_05e,q6_05f,q6_05g,q6_05h,q6_05i,q6_06,q6_06b,q6_07,q6_08,q6_09,q6_10,q6_11,q6_12,q6_13,q6_11b,q6_12b,q6_13b,q6_14,q6_15,q6_16,q6_17,q6_18,q6_19,q6_20a,q6_20b,q6_21,q6_22,q6_23,q6_24a,q6_24b,q6_25
06 0173 025 4,1,103,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Male,41,Living together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,40,,,,0,0,8,8,8,0,8,,32,,Yes,Yes,Yes,In the past 30 days,Other,WORK LONGER HOURS THAN USUAL,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,No,No,No,No,No,No,,3,NO NAME,TRANSPORTATION,4922,HIRE CAR DRIVER,DRIVING,8322,"Business owned by individual, family or partners",No,,Other,1 person,,Less than 6 months,Yourself,,,,,,,,,,,,,,,,,,20000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 025 4,2,102,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Spouse/ partner,Female,31,Living together,East Indian,Guyana,,Region 6,In another city/village of this Guyana region,Yes,No,Secondary,Frm 5/Grd 11,,None,No,,,No,No,99,No,,,No,,,,No,,Yes,Awaiting for the season to start,,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,Yes,0,5,Private employee (work for another person or company),,Guyana,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 028 3,1,101,36.81986309430731,06 0,06 0173,6,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Female,24,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,No,No,99,No,,,No,,,,No,,Yes,Other reasons,,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,4,0,Private employee (work for another person or company),,Guyana,Friends/Other relatives in Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,-1,-1,0,0,No,,,Yes
06 0173 034 7,1,101,36.81986309430731,06 0,06 0173,6,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Male,22,Living together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,42,,,,6,6,6,6,6,6,6,,42,,Yes,Yes,Yes,From 3 months to less than 6 months ago,Other,WORKED LONGER HOURS THAN USUAL,Self-employed (without paid help),No,,,,,,,,,,No,No records are kept,3,NO NAME,FISH,0312,FISHERMAN,CATCHING OF THE FISHES,6222,"Business owned by individual, family or partners",No,,Other,1 person,,5 years or more but less than 10 years,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,4000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 034 7,2,102,36.81986309430731,06 0,06 0173,6,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Spouse/ partner,Female,20,Living together,East Indian,Guyana,,Region 6,In another city/village of this Guyana region,Yes,No,Secondary,Frm 1/Grd 7,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,No,,,Yes
06 0173 034 7,3,103,36.81986309430731,06 0,06 0173,6,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Son/daughter,Female,1,,East Indian,Guyana,,Region 6,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06 0173 050 2,1,101,36.81986309430731,06 0,06 0173,6,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Female,69,Widowed,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 3/Grd 5,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,"Retired, too old for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Retired/ Old age,No,,,,,,Pension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19000,0,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 056 0,1,101,36.81986309430731,06 0,06 0173,5,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Male,23,Living together,East Indian,Guyana,,Region 6,In another city/village of this Guyana region,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,40,,,,0,0,8,8,0,0,0,,16,,Yes,Yes,Yes,In the past 30 days,Other,WORK LONGER HOURS THAN USUAL,"Employee (for another person, for a company or for the government)",,A verbal agreement,Limited time,Daily,3 years or more,No,No,No,No,No,No,,3,FEZROSE CONSTRUCTION COMPANY,CONSTRUCTION,4100,CARPENTER,BUILD HOUSES,7115,Other non-governmental private organization,No,,In a construction site,5 to 9 persons,None,1 year or more but less than 5 years,Yourself,,,,,,,,,,,,,,,,,,90000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 056 0,2,102,36.81986309430731,06 0,06 0173,5,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Spouse/ partner,Female,22,Living together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 057 3,1,108,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Female,43,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 3/Grd 5,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,20,,,Other,4,4,0,4,0,0,0,,12,,Yes,Yes,Yes,In the past 30 days,Other,WORK LONGER HOURS THAN USUAL,"Employee (for another person, for a company or for the government)",,A verbal agreement,Limited time,Daily,3 years or more,No,No,No,No,No,No,,3,NO NAME,DOMESTIC WORK,9700,DOMESTIC WORKER,CLEANING,5151,"Business owned by individual, family or partners",No,,Other,1 person,,1 year or more but less than 5 years,Yourself,,,,,,,,,,,,,,,,,,40000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 057 3,2,107,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Son/daughter,Male,25,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,No,99,No,,,No,,,,Yes,"Cheched at work sites, markets, etc.",,,3 to 5 months,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 months and less than 6 months,Yes,Job completed,48,Private employee (work for another person or company),,Paid Permanent,Guyana,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,No
06 0173 057 3,3,103,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Son/daughter,Female,22,Living together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,No,No,99,No,,,No,,,,No,,Yes,Family responsibilities or housework,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 057 3,4,104,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Son/daughter,Female,18,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,42,,,,6,6,6,6,6,6,6,,42,,Yes,Yes,Yes,In the past 30 days,Other,WORK LONGER HOURS THAN USUAL,Self-employed (without paid help),No,,,,,,,,,,No,"Only through informal records of orders, sales, purchases",3,NO NAME,"CLOTHING, FOOTWEAR, BAGS",4771,CLOTHES VENDOR,SELLING OF CLOTHINGS,5242,"Business owned by individual, family or partners",No,,Other,1 person,,1 year or more but less than 5 years,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,0,,,,,,,,,,0,0,0,0,0,15000,0,0,,0,No,,,Yes
06 0173 057 3,5,105,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Grand/great-grand child,Female,3,,East Indian,Guyana,,Region 6,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06 0173 057 3,6,106,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Grand/great-grand child,Male,0,,East Indian,Guyana,,Region 6,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06 0173 057 3,7,109,36.81986309430731,06 0,06 0173,3,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Son/daughter-in-law,Male,25,Living together,East Indian,Guyana,,Region 8,In another Guyana region,Yes,No,Primary,Std 4/Grd 6,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,84,,,,12,12,12,12,12,12,12,,84,,Yes,Yes,Yes,12 months ago and over,Other,WORKED LONGER HOURS,"Employee (for another person, for a company or for the government)",,A verbal agreement,Limited time,Daily,6 months or more but less than 1 year,No,No,No,No,No,No,,3,NO NAME,FISHING,0312,FISHERMAN,CATCHING OF THE FISHES,6222,"Business owned by individual, family or partners",Don't know,,Other,5 to 9 persons,Don't know,6 months or more but less than 1 year,Yourself,,,,,,,,,,,,,,,,,,100000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,No
06 0173 061 6,1,101,36.81986309430731,06 0,06 0173,5,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Head,Male,86,Married,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,"Retired, too old for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Retired/ Old age,Yes,50,0,Self-employed (without paid help),Yes,Guyana,Pension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19000,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 061 6,2,102,36.81986309430731,06 0,06 0173,5,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Spouse/ partner,Female,85,Married,East Indian,Guyana,,Do not know,In another country,Yes,No,Primary,Std 3/Grd 5,,None,No,,,No,No,99,No,,,No,,,,No,,Yes,Family responsibilities or housework,,No,"Retired, too old for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0173 061 6,3,103,36.81986309430731,06 0,06 0173,5,Coast/Rural,174,4,06,Coast,Rural,6.2298169,-57.313858,Son/daughter,Male,59,Separated,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,None,No,,,No,No,99,No,,,No,,,,No,,Yes,No jobs available in the area,,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,No,,,,,,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 002 7,1,101,44.69879883336889,06 0,06 0180,3,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Head,Female,62,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,No,No,99,Yes,No,,,,,,,,,,,,,No,,12,,,"Does not want more work, has sufficient work",0,0,3,0,5,0,0,,8,,No,,No,,,,Unpaid family worker,,,,,,,,,,,,,,MP SAMAROO JP OFFICE,AFFIDAVID OF IDENTITY,9999,ASSISTANT,FILLING FORMS,5223,"Business owned by individual, family or partners",No,,"In your home or the business owners home, but a separate workspace (whether inside or attached to the home)",2 to 4 persons,2 to 4 persons,5 years or more but less than 10 years,Savings/Investment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,0,0,0,0,0,10000,0,0,0,No,,,Yes
06 0180 002 7,2,103,44.69879883336889,06 0,06 0180,3,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Other relative,Male,86,Widowed,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 3-4,No,,,No,Yes,,,No,,,,,,,,,,,,,No,,12,,,"Does not want more work, has sufficient work",0,0,3,0,2,0,0,,5,,No,,No,,,,Self-employed (without paid help),No,,,,,,,,,,No,No records are kept,3,MP SAMAROO,AFFIVIDAVIDS,9999,JUSTICE OF PEACE,FILLING FORMS AMD GIVING ADVISE,9999,"Business owned by individual, family or partners",No,,"In your home or the business owners home, but a separate workspace (whether inside or attached to the home)",2 to 4 persons,2 to 4 persons,10 years or more,Pension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,0,,,,27000,19000,30000,,,,0,0,0,0,0,0,10000,0,0,0,No,,,Yes
06 0180 003 6,1,103,44.69879883336889,06 0,06 0180,4,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Head,Male,44,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,Yes,,,No,,,,,,,,,,,,,No,,32,,,Full time work is less than 40 hrs/wk,6,6,6,6,6,6,0,,36,,No,,Yes,12 months ago and over,"Checking at work sites, farms, factory gates, markets, etc",,Self-employed (without paid help),No,,,,,,,,,,No,No records are kept,3,MAHADEO HIRE CAR,TRANSPORTATION,4922,TAXI DRIVER,DRIVING,8322,"Business owned by individual, family or partners","Yes, registered",1,In a taxi/bus,1 person,,1 year or more but less than 5 years,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 003 6,2,104,44.69879883336889,06 0,06 0180,4,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Brother/sister,Female,37,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to work,No,,,,,,Friends/Other relatives in Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75000,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 004 3,1,102,44.69879883336889,06 0,06 0180,4,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Head,Male,63,Widowed,Ameridian,Guyana,,Region 10,In this city/village,Yes,No,Secondary,Frm 2/Grd 8,,None,No,,,No,No,99,Yes,Yes,Only for family use,No,,,,Yes,"Cheched at work sites, markets, etc.",,,3 to 5 months,"Yes, in the last 7 days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 months and less than 6 months,Yes,Individual dismissal,48,Private employee (work for another person or company),,Paid Permanent,Guyana,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 007 0,1,101,44.69879883336889,06 0,06 0180,6,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Head,Male,53,Married,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,No,Yes,,,Yes,Only for sale/barter,,,,,,,,,,,,No,,48,,,,8,8,8,8,8,8,8,,56,,Yes,Yes,Yes,From 1 month to less than 3 months ago,Tried to get new clients,,Self-employed (without paid help),Yes,,,,,,,,,,No,No records are kept,3,PANKRAJ FARM,VEGETABLES,0113,FARMER,"PREPARING THE LAND, PLANTING AMD HARVESTING ",6111,"Business owned by individual, family or partners",No,,In a farm or agricultural plot,1 person,,10 years or more,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,"F) $50,001  $100,000",,No,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 007 0,2,102,44.69879883336889,06 0,06 0180,6,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Spouse/ partner,Female,52,Married,East Indian,Guyana,,Region 5,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 007 0,3,103,44.69879883336889,06 0,06 0180,6,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Son/daughter,Female,20,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,Yes,,,,,,,,,,,,,,,,,No,,48,,,,8,8,8,8,8,8,0,,48,,No,,Yes,From 1 month to less than 3 months ago,Other,WORKED LONGER THAN USUAL,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,Yes,Yes,Yes,Yes,Yes,No,,3,OFFICE EXPRESS,"SELLING OF STATIONARIES, PRINTINGNOF DOCUMENTS ETC",4761,SUPERVISOR,SUPERVISES THE OTHER EMPLOYEES AND HELPS IN THE SHOP,3341,"Business owned by individual, family or partners","Yes, registered",1 2,"In a fixed factory, office",5 to 9 persons,None,1 year or more but less than 5 years,Yourself,,,,,,,,,,,,,,,,,,64000,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,31000,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,No,,,Yes
06 0180 007 0,4,104,44.69879883336889,06 0,06 0180,6,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Son/daughter,Male,16,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,Yes,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,No,No,99,No,,,No,,,,No,,Yes,Other reasons,,No,In school/ training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,No,,,,,,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,No,,,Yes
06 0180 008 9,1,104,44.69879883336889,06 0,06 0180,3,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Head,Female,44,Separated,East Indian,Guyana,,Do not know,In this city/village,Yes,Yes,Primary,Std 4/Grd 6,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,In school/ training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,Yes,5,0,Self-employed (without paid help),Yes,Guyana,Son/Daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,500,0,0,No,,,Yes
06 0180 008 9,2,105,44.69879883336889,06 0,06 0180,3,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Son/daughter,Male,18,Not Married/ Never lived together,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,1,0,Private employee (work for another person or company),,Guyana,Friends/Other relatives abroad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,No,,,No
06 0180 013 8,1,101,44.69879883336889,06 0,06 0180,5,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Head,Male,54,Married,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 3/Grd 9,,None,No,,,No,Yes,,,Yes,Only for sale/barter,,,,,,,,,,,,No,,52,,,,8,8,8,8,6,0,0,,38,,No,,Yes,From 3 months to less than 6 months ago,Other,CLEANING AND MAINTAINCE,Self-employed (without paid help),Yes,,,,,,,,,,No,"Only through informal records of orders, sales, purchases",3,SAYWAK FAMILY FARM,VEGETABLES AND PEPPERS,0113,FARMER,PLANTING,6111,"Business owned by individual, family or partners",No,,In a farm or agricultural plot,2 to 4 persons,2 to 4 persons,10 years or more,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,A) Zero (0),,Yes,8000,,,,0,,,,,0,0,0,0,0,10000,0,0,0,No,,,Yes
06 0180 013 8,2,102,44.69879883336889,06 0,06 0180,5,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Spouse/ partner,Female,51,Married,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 1/Grd 7,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,"Illness, injury, disability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
06 0180 013 8,3,103,44.69879883336889,06 0,06 0180,5,Coast/Rural,174,1,06,Coast,Rural,6.2318544,-57.323669,Son/daughter,Male,25,Married,East Indian,Guyana,,Region 6,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,Yes,,,Yes,Mainly for sale/ barter,,,,,,,,,,,,No,,52,,,,7,7,7,7,7,7,7,,49,,No,,No,,,,Self-employed (without paid help),Yes,,,,,,,,,,No,No records are kept,3,SAYWAK FAMILY FARM,VEGETABLES AND PEPPERS,0113,FARMER,"PLANTING, WATERING AND SPRAYING",6111,"Business owned by individual, family or partners",No,,In a farm or agricultural plot,2 to 4 persons,2 to 4 persons,5 years or more but less than 10 years,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,"F) $50,001  $100,000",,Yes,8000,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
